"ProbeName","GeneSymbol","logFC","AveExpr","t","adj.P.Val","category"
"A_23_P69452","DBR1",-0.360275510873099,8.05643878403971,-7.66723781284182,0.00826741975427652,"Not Significant"
"A_32_P182394","ZNF77",0.451839120537729,5.02473851711544,7.66360048112049,0.00828139780762298,"Not Significant"
"A_33_P3288649","HOXA10",0.371153768058724,14.1367755313948,7.6606732348598,0.00828984987877971,"Not Significant"
"A_33_P3266958","ZNF286A",0.401791580999408,9.4349095042832,7.65742175466189,0.00829471995229811,"Not Significant"
"A_32_P3914","WIPF3",-0.740101224414617,4.4444692698773,-7.65683469221795,0.00829471995229811,"Not Significant"
"A_24_P165205","MORN1",-0.441727579160919,7.03972536578394,-7.65645180003691,0.00829471995229811,"Not Significant"
"A_23_P49646","PRPSAP2",0.39081270704413,9.70859740273676,7.65382032797661,0.00830145883270932,"Not Significant"
"A_23_P27346","SMAD4",0.536940568179288,11.9479436785587,7.65219493434128,0.00830145883270932,"Not Significant"
"A_23_P130089","IFT20",0.385425550631794,12.3115433325412,7.6519033587723,0.00830145883270932,"Not Significant"
"A_23_P111054","HIST1H2BB",-0.614484273346513,9.23326342951074,-7.65160847348173,0.00830145883270932,"Not Significant"
"A_33_P3306659","LOC728254",-0.399403242254734,7.27372332338622,-7.65130265938665,0.00830145883270932,"Not Significant"
"A_23_P304386","HIGD2A",-0.357846181450975,6.52924864874162,-7.65008244193773,0.00830461348714062,"Not Significant"
"A_23_P397341","PAQR4",0.387550341209117,7.26733468137232,7.6483947510911,0.00830862511336704,"Not Significant"
"A_23_P141044","ZNF688",-0.580046717175074,5.96919341359211,-7.64744718324955,0.0083088168483333,"Not Significant"
"A_33_P3364308","OTOA",-0.362875166503034,9.65495248592837,-7.64706854590805,0.0083088168483333,"Not Significant"
"A_23_P147845","PDXDC1",0.369152748367414,12.2662631902266,7.64653234325863,0.00830888847907359,"Not Significant"
"A_23_P142022","PRPF31",0.463982175482894,6.5718435086769,7.64568082492441,0.00831038612556891,"Not Significant"
"A_23_P29836","TMEM42",-0.451144133145146,9.7898736665544,-7.64205623827678,0.00832263015919384,"Not Significant"
"A_23_P933","RWDD3",-1.04691716443551,5.95822527956023,-7.64102536099617,0.00832439839424797,"Downregulated"
"A_23_P19938","KDELR2",0.388305386206179,14.0188688114141,7.64026272444268,0.00832550117606542,"Not Significant"
"A_23_P167081","REST",-0.365248848347294,11.6715352470607,-7.637874446725,0.00833162357769674,"Not Significant"
"A_23_P129174","LRRC49",-0.357603881820678,9.22625478462743,-7.63264702806214,0.00835065965443611,"Not Significant"
"A_23_P318420","CTTNBP2NL",-0.456297512451081,6.64681606498339,-7.6307003831632,0.0083540191106023,"Not Significant"
"A_33_P3369696","CCDC94",-0.495685169568248,6.16730648782343,-7.63035532678053,0.0083540191106023,"Not Significant"
"A_24_P787889","TMEM191B",-0.525350509151508,8.75016006286338,-7.62976670502132,0.00835434314406426,"Not Significant"
"A_23_P63190","NRAS",-0.409399128665827,7.61139927894844,-7.62917184543408,0.00835469643815205,"Not Significant"
"A_24_P188164","SCAND3",-0.358069551356909,13.8270651269254,-7.62838721740054,0.00835591479267558,"Not Significant"
"A_33_P3314151","EFCAB4B",0.491153513359292,7.6856917792644,7.6273594301737,0.00835824206712407,"Not Significant"
"A_33_P3232955","F2RL3",0.843893935808048,4.64247283235686,7.62245563332906,0.00837826013904692,"Not Significant"
"A_33_P3305173","RGAG4",-0.422324806174906,4.77851517048387,-7.62179381515164,0.00837892541196728,"Not Significant"
"A_23_P12272","PPP1R8",-0.502839684573452,9.23769524630917,-7.6201375629389,0.00838413865584209,"Not Significant"
"A_23_P119337","ATF5",-0.493732136146148,11.354455009835,-7.61870434740653,0.00838679296404465,"Not Significant"
"A_23_P342727","STARD13",0.59792841130175,4.74917273380048,7.61343046598887,0.00840542199744889,"Not Significant"
"A_23_P397969","FOXK2",-0.401734588185596,13.2616299222813,-7.61260456313987,0.00840604862855924,"Not Significant"
"A_32_P177955","LOC441461",-0.420309916933013,12.3734826142714,-7.61226444342139,0.00840604862855924,"Not Significant"
"A_33_P3346635","LOC100132244",-0.368881396249375,8.90847028440581,-7.61161812259456,0.00840665386238772,"Not Significant"
"A_23_P83436","PEPD",-0.613792227486636,9.27493037382059,-7.61077641528288,0.00840815719166536,"Not Significant"
"A_23_P331770","USP49",-0.624451507262937,7.68685404146039,-7.60828827121005,0.00841457914314946,"Not Significant"
"A_24_P234838","PCDH1",0.359970492522583,12.4598916473623,7.60803048214964,0.00841457914314946,"Not Significant"
"A_23_P111288","TMEM14C",-0.359867722769671,14.4426722924746,-7.60783704030348,0.00841457914314946,"Not Significant"
"A_32_P405902","C21orf15",-0.400234855621148,5.59962716109844,-7.60675786680048,0.00841619733508548,"Not Significant"
"A_23_P201079","PRDM2",0.55488093980351,5.97367467152663,7.60645830972738,0.00841619733508548,"Not Significant"
"A_33_P3392391","CPT1C",-0.389565749046433,7.08190235384653,-7.60527018335552,0.00841930237580191,"Not Significant"
"A_23_P114423","RGN",-0.385050400255118,12.0655139246615,-7.60391395567545,0.00842140095055395,"Not Significant"
"A_33_P3269110","GUCY1A3",0.364566427087398,5.57333685119941,7.60378855642762,0.00842140095055395,"Not Significant"
"A_32_P126698","EFCAB11",0.438114323166007,9.97409688344507,7.60304695899544,0.00842220196190001,"Not Significant"
"A_23_P391778","MACF1",0.428641997483094,10.3189741574757,7.60247837273763,0.00842220196190001,"Not Significant"
"A_33_P3339376","WIPF1",-0.76358951475502,6.47156583080809,-7.60199914663966,0.00842220196190001,"Not Significant"
"A_33_P3259077","LOC338797",0.845968512757707,5.93175846774874,7.60156549667093,0.00842220196190001,"Not Significant"
"A_23_P105276","ZNF84",0.389784869821425,7.3334419227816,7.60057695969613,0.0084233362539899,"Not Significant"
"A_33_P3372688","BHLHA9",0.455161290181804,12.7760035606112,7.5976640364833,0.00842940065318122,"Not Significant"
"A_23_P119627","NDUFA13",-0.417331767293966,11.8195466422808,-7.59758126636328,0.00842940065318122,"Not Significant"
"A_24_P56884","TMEM199",0.409844393135028,12.7752872706253,7.59721905175534,0.00842940065318122,"Not Significant"
"A_24_P286527","RABL5",-0.535494357315027,9.30252982995822,-7.59565616575728,0.0084305893783651,"Not Significant"
"A_23_P209426","TRAK2",-0.592961521851951,9.55087579772701,-7.59005626047518,0.00845174592113767,"Not Significant"
"A_23_P4592","SIGLEC6",0.394819967834021,11.1604957795354,7.58855963885878,0.00845319586863538,"Not Significant"
"A_23_P59787","LUC7L2",-0.384968216205674,10.1112024774518,-7.58786963274889,0.00845319586863538,"Not Significant"
"A_23_P102731","SMOX",-0.620381054874135,7.99370858087892,-7.58775448080796,0.00845319586863538,"Not Significant"
"A_33_P3367830","EFEMP2",-0.38783043274254,9.7044407504608,-7.5871961401071,0.00845319586863538,"Not Significant"
"A_32_P168464","CASK",-0.385008561380449,11.4330053005876,-7.58521025970265,0.00846003725736056,"Not Significant"
"A_24_P136758","SAMD4B",0.425651412050415,10.7584974466514,7.5846646456991,0.00846020888155611,"Not Significant"
"A_23_P127460","SIPA1",0.545408283747166,11.2815986589784,7.58251724659619,0.00846344016449109,"Not Significant"
"A_23_P109877","WDR82",-0.405359067411609,10.7581719396214,-7.57518050730801,0.00849483666189045,"Not Significant"
"A_23_P202837","CCND1",0.437025376975043,13.1138219312035,7.57408953909282,0.00849755649258857,"Not Significant"
"A_32_P213637","FLJ14186",-0.851758053298749,4.79845902433103,-7.57064706501424,0.00850308745902139,"Not Significant"
"A_23_P500433","CARD9",0.427418165557446,12.9162699861575,7.5706450748786,0.00850308745902139,"Not Significant"
"A_23_P415652","GALNT12",-0.611804005639143,6.88419450460612,-7.57022513184429,0.00850308745902139,"Not Significant"
"A_33_P3380063","ADAMTSL4",0.38717824944645,11.7369626596598,7.56997324394836,0.00850308745902139,"Not Significant"
"A_24_P472007","UNC13A",0.521164768404205,6.92999096445783,7.56986378570695,0.00850308745902139,"Not Significant"
"A_23_P160800","NR0B2",-0.393048300597911,7.23674613237816,-7.56305999751993,0.00852751119914476,"Not Significant"
"A_23_P420218","CACNG8",-0.646696645414004,8.1365805891522,-7.56261676365455,0.00852751119914476,"Not Significant"
"A_33_P3289236","HPR",-0.362668543817541,14.1387746012945,-7.55925969264033,0.00854085726162663,"Not Significant"
"A_23_P13899","GAPDH",0.366110469055208,12.430294446576,7.5587602773805,0.00854085726162663,"Not Significant"
"A_33_P3397150","FLJ22184",-0.361183213649987,8.54265651468117,-7.55557757382374,0.00855086482457765,"Not Significant"
"A_23_P43049","DCTN6",-0.583580967558143,8.07612410121042,-7.55540259548746,0.00855086482457765,"Not Significant"
"A_24_P221198","MBLAC1",-0.402248733902749,12.4093418738778,-7.55511664857348,0.00855086482457765,"Not Significant"
"A_33_P3227467","BNIP2",0.438018933517256,8.6803132289165,7.5542890075838,0.00855238693981187,"Not Significant"
"A_24_P333857","SGIP1",0.400583548566821,9.74025291102959,7.55232788960793,0.00855879051499356,"Not Significant"
"A_24_P7143","MYO1B",0.574992031143074,6.71599023846484,7.55192059842111,0.00855879051499356,"Not Significant"
"A_33_P3227904","SLC25A34",0.495226387332443,5.42718764220926,7.5471647493924,0.00857646122219349,"Not Significant"
"A_23_P16953","HTR2B",1.007723790975,6.40141039868266,7.54581477512705,0.00858046063293363,"Upregulated"
"A_33_P3373139","SZT2",0.404563202148808,6.76729267096922,7.54431464890802,0.00858517300886482,"Not Significant"
"A_23_P46315","DENND2C",-0.368322393799263,5.91442218618268,-7.54310415687214,0.00858852047252565,"Not Significant"
"A_23_P391689","C19orf79",-0.40582532472508,4.97257890060623,-7.54006332214338,0.00859156271214341,"Not Significant"
"A_33_P3399748","LOC100131231",-0.454851121089568,9.64235562512967,-7.53983855030013,0.00859156271214341,"Not Significant"
"A_33_P3321136","DENND3",0.377499697523577,12.6517489672775,7.53981726282824,0.00859156271214341,"Not Significant"
"A_24_P115621","EIF4EBP2",0.423174306776811,9.80072270427983,7.53956781503966,0.00859156271214341,"Not Significant"
"A_33_P3245168","FAM71F2",0.414559823320555,9.78646793943225,7.53948122919696,0.00859156271214341,"Not Significant"
"A_23_P141960","SERTAD3",0.375058729814921,9.84654621354745,7.53945127930089,0.00859156271214341,"Not Significant"
"A_23_P395464","ZNF582",-0.484692208234874,9.20116069296776,-7.53577830332814,0.008604793416858,"Not Significant"
"A_23_P321855","ARHGEF7",-0.50710547369944,12.8967770362769,-7.53537140893568,0.008604793416858,"Not Significant"
"A_23_P154938","HIRA",-0.52111901715551,5.48313001742626,-7.53515543690592,0.008604793416858,"Not Significant"
"A_33_P3275751","SEC14L1",0.394096085606572,11.1317539530494,7.5330650945856,0.00861084820626173,"Not Significant"
"A_33_P3275055","ST6GALNAC3",0.359564303269602,9.65923996910836,7.53287849695154,0.00861084820626173,"Not Significant"
"A_23_P127613","TRAPPC4",0.61183811444511,9.24120689432255,7.52775586151605,0.00863140172753469,"Not Significant"
"A_23_P204998","FARP1",-0.56751169788809,7.37428169523309,-7.52755442046145,0.00863140172753469,"Not Significant"
"A_23_P2283","TAC3",-0.357795817757362,13.155323062688,-7.5253181114159,0.00863967462968995,"Not Significant"
"A_23_P168019","ZKSCAN3",-0.358017660146452,9.02122601404698,-7.52360555523719,0.00864306612652476,"Not Significant"
"A_33_P3307500","STRA6",-0.351042683657858,7.54427227816772,-7.52317221254027,0.00864306612652476,"Not Significant"
"A_23_P23102","ZSCAN20",-0.579076562458948,8.01407867249279,-7.52311003062036,0.00864306612652476,"Not Significant"
"A_23_P42198","HIST1H3G",-0.517583839545447,11.3288815942432,-7.52123114773682,0.0086474224496604,"Not Significant"
"A_33_P3411848","CNFN",-0.380581572121676,11.3936746420943,-7.5211999971318,0.0086474224496604,"Not Significant"
"A_23_P12147","C1orf74",-0.359133270423705,10.1766629702468,-7.51732074657665,0.00865881663363412,"Not Significant"
"A_23_P141847","UBE2M",0.36808217567777,14.1054225316937,7.51647614075044,0.00866047626132287,"Not Significant"
"A_23_P412409","PRRC2C",-0.404552506980048,12.4973939386023,-7.51509733226665,0.00866165080230058,"Not Significant"
"A_33_P3372451","C6orf108",0.632036177568644,9.27869113139882,7.51424492575187,0.00866165080230058,"Not Significant"
"A_23_P65963","BFAR",-0.357007790278224,11.5141098496176,-7.51424230090242,0.00866165080230058,"Not Significant"
"A_33_P3333587","FBXL20",-1.33487476779207,4.07528766267157,-7.51140470855118,0.00866477842976512,"Downregulated"
"A_24_P274814","TBXAS1",-0.402536773840501,13.85593881534,-7.5113027279076,0.00866477842976512,"Not Significant"
"A_33_P3354723","DEDD",0.428744539329443,10.8807273354054,7.51061147632103,0.00866477842976512,"Not Significant"
"A_33_P3234571","MAP2K3",-0.442439366630932,12.9739186183537,-7.5096927641925,0.00866620242744808,"Not Significant"
"A_23_P503127","SEPT3",-0.373067009542334,5.69512884053045,-7.50866907158138,0.00866620242744808,"Not Significant"
"A_23_P510","PLD5",0.387160032298441,13.2826491786625,7.50833264467908,0.00866620242744808,"Not Significant"
"A_23_P15108","YPEL3",0.380565390052203,12.3381085518727,7.50421601061901,0.00868132407552521,"Not Significant"
"A_33_P3246543","MAT2B",-0.5080711979193,7.5906503922316,-7.50418951102309,0.00868132407552521,"Not Significant"
"A_33_P3409249","LOC729424",-0.438153219667772,10.3801967016244,-7.50351204910026,0.00868220277517294,"Not Significant"
"A_33_P3257628","COG4",0.485117759978687,9.44844030482815,7.50196591174072,0.00868725518764496,"Not Significant"
"A_23_P1998","APBB1",-0.392334549629668,11.9394098263658,-7.4986699188287,0.00869986133116712,"Not Significant"
"A_23_P155441","RFT1",0.370339873642652,4.33210165704025,7.49668139399625,0.00870465607836094,"Not Significant"
"A_33_P3404843","SUGP1",-0.410732037360363,9.58504101671331,-7.49637450351381,0.00870465607836094,"Not Significant"
"A_32_P76853","LOC653075",-0.505125998508224,6.58148941225233,-7.49384180874408,0.00871166549441664,"Not Significant"
"A_23_P112201","KDM4C",0.428998137761448,14.4478158026457,7.49358517072568,0.00871166549441664,"Not Significant"
"A_23_P122976","GNAI1",-0.441087298476216,10.886397329325,-7.49344150022902,0.00871166549441664,"Not Significant"
"A_23_P23765","ITGB3BP",0.375997373593762,9.536651359314,7.49242508024615,0.0087141925833047,"Not Significant"
"A_33_P3658861","SNORA26",-0.40171215835904,7.17091167837569,-7.48765774259619,0.00873485086558478,"Not Significant"
"A_23_P106505","LCMT2",-0.350452659248239,9.18478138944843,-7.48705254923646,0.00873539869596482,"Not Significant"
"A_33_P3248420","FAM185A",-0.576041534649981,9.55946937498704,-7.48499000021609,0.00874068945001578,"Not Significant"
"A_33_P3363245","NXPH4",0.516471964628522,6.82152299962151,7.48497644523568,0.00874068945001578,"Not Significant"
"A_23_P28869","PTPRA",-0.416074745015797,15.7157123777855,-7.48386065269893,0.00874371467410669,"Not Significant"
"A_23_P389525","COMMD1",0.37681693278601,9.87148063049638,7.48278086698285,0.0087465677157177,"Not Significant"
"A_24_P49214","C1orf86",0.386444581463234,5.66544174864947,7.47688247536031,0.00876826160676681,"Not Significant"
"A_33_P3292387","LRRIQ3",-0.480985663836718,7.70420233268097,-7.47468153457319,0.00877638764511337,"Not Significant"
"A_32_P148745","VWDE",-0.39076583207361,6.88570451413945,-7.47029642982733,0.00879498130810137,"Not Significant"
"A_33_P3324755","LOC100128788",0.435613864481208,9.27588068876693,7.4698887510292,0.00879498130810137,"Not Significant"
"A_33_P3371224","ANO10",-0.439617238658149,7.07580439786509,-7.46890982342896,0.00879737159121137,"Not Significant"
"A_24_P210637","CHST14",0.361226150238215,8.32598910810045,7.4653886069341,0.00881219755437203,"Not Significant"
"A_23_P134627","EMID2",-0.420322732027737,11.0108322095953,-7.46331500544136,0.00881973692204622,"Not Significant"
"A_24_P50908","TRIM11",-0.353615058197725,11.4081513603917,-7.46287154973843,0.00881973692204622,"Not Significant"
"A_23_P363406","ANGEL1",0.464219035300691,6.01385036584181,7.46221393034505,0.0088205654393544,"Not Significant"
"A_23_P165574","IWS1",0.384143840638533,7.1808728106243,7.45681517404544,0.00884034373949754,"Not Significant"
"A_23_P210445","L3MBTL1",-0.442464421958803,14.0690737730273,-7.45672017796999,0.00884034373949754,"Not Significant"
"A_33_P3330731","RHBDD3",0.366595330304917,7.77432723128955,7.45610304583006,0.00884098008051991,"Not Significant"
"A_23_P310560","NUDT16",0.352459218585365,11.8401727071656,7.45194187297674,0.00885442052352197,"Not Significant"
"A_23_P146379","RANBP6",-0.384229554912998,4.69767111155281,-7.45166080893884,0.00885442052352197,"Not Significant"
"A_23_P211345","TBX1",-0.561159372770272,12.4892588942281,-7.45142321223086,0.00885442052352197,"Not Significant"
"A_23_P99397","ZDHHC20",-0.469008988172175,6.84316979870457,-7.44997590153637,0.00885686678526672,"Not Significant"
"A_23_P48029","CLEC4A",-0.40895618231127,9.80036973148008,-7.44984497398677,0.00885686678526672,"Not Significant"
"A_33_P3316052","CA5B",0.380425930213946,11.8409619121011,7.44875812325078,0.00885796500402574,"Not Significant"
"A_33_P3313596","CDK11B",-0.417906912536058,8.06172852178346,-7.44702465776366,0.00886411774559412,"Not Significant"
"A_33_P3263387","TTLL4",-0.366338716204956,11.3098860704999,-7.44398451020531,0.00887433380856866,"Not Significant"
"A_23_P200056","NADK",-0.430405646526667,11.0227393276074,-7.44181824331845,0.00888264578866608,"Not Significant"
"A_23_P123672","TDRD7",-0.750251926164896,8.1133402638519,-7.44069911085278,0.0088850793795759,"Not Significant"
"A_24_P7157","RIMKLB",0.457323527026956,9.22130354718714,7.44005598726087,0.0088850793795759,"Not Significant"
"A_32_P517715","RAD51B",0.4814834051955,6.98035689700591,7.43944736554784,0.0088850793795759,"Not Significant"
"A_23_P111492","MOSPD3",-0.354127556036136,11.3305262959107,-7.43798496760301,0.00888962365626506,"Not Significant"
"A_23_P426021","SEL1L3",-0.371125221449891,11.8241465654196,-7.43684239718608,0.00889288581679145,"Not Significant"
"A_23_P76350","GNB3",0.617598277035729,4.53314892458206,7.4321714336114,0.00891126450534929,"Not Significant"
"A_24_P916378","HNRPLL",0.799138074801103,5.12066530346812,7.42990396976173,0.00891871166327126,"Not Significant"
"A_23_P366812","AQP5",0.389119153749126,9.86331233379437,7.42970685094058,0.00891871166327126,"Not Significant"
"A_33_P3408221","LOC729799",0.637922314822992,8.53616563970215,7.4277838603872,0.00892537129342608,"Not Significant"
"A_23_P103486","CYP2J2",0.361619301418832,8.93652875910176,7.42638467381992,0.00892663727887454,"Not Significant"
"A_23_P357351","MPV17L",0.520663634349877,7.84985152103043,7.42618339975105,0.00892663727887454,"Not Significant"
"A_23_P359647","NFAT5",0.547320356939093,5.72166333348736,7.42533402365159,0.00892846564142834,"Not Significant"
"A_33_P3334535","GIN1",-0.350861473800366,12.4148961808517,-7.42443041005001,0.00892912568860141,"Not Significant"
"A_23_P70213","APC",0.53054621159568,5.52241564587173,7.42317696072657,0.00892912568860141,"Not Significant"
"A_23_P258272","SDCCAG3",0.349709672215138,12.4678591018255,7.42273498349431,0.00892912568860141,"Not Significant"
"A_23_P40952","RAF1",0.700729347242517,7.7368347276997,7.42198616139121,0.00892912568860141,"Not Significant"
"A_23_P37068","TRAF3",-0.632307361822028,6.89211648694231,-7.42194498727586,0.00892912568860141,"Not Significant"
"A_33_P3231695","ZNF667",-0.481189020992161,10.3360506417356,-7.42078207568277,0.00892912568860141,"Not Significant"
"A_23_P67466","PSMD8",0.839902777431552,4.93722298257735,7.42072565346797,0.00892912568860141,"Not Significant"
"A_23_P49082","NUBP2",-0.403741373995667,10.2648713663503,-7.4201129200622,0.00892912568860141,"Not Significant"
"A_24_P372048","YKT6",1.11691288285623,4.6247682091586,7.41957909595141,0.00892912568860141,"Upregulated"
"A_23_P50942","RAB3GAP1",0.368935807714543,13.5780631093055,7.41942522325379,0.00892912568860141,"Not Significant"
"A_33_P3320548","NUPL2",-0.575338304633476,6.85899254851711,-7.4181711622326,0.00893126300185144,"Not Significant"
"A_24_P321411","PRKRIR",0.412102341473913,9.87436562991884,7.41798097713485,0.00893126300185144,"Not Significant"
"A_24_P302998","ATP5I",0.380656944810308,11.1451233766638,7.41755620023525,0.00893126300185144,"Not Significant"
"A_23_P130333","TTR",-0.668521025825306,4.18059984479075,-7.41225079826207,0.00895297941956562,"Not Significant"
"A_23_P116168","KIAA1826",0.5646925732355,4.40327582220174,7.40960631213898,0.0089638234561848,"Not Significant"
"A_33_P3308050","EIF4E2",0.392338687319822,8.05444518528738,7.407070527892,0.00897177029503653,"Not Significant"
"A_23_P146512","GOLM1",-0.349760827339056,8.90583712507783,-7.40671290244519,0.00897177029503653,"Not Significant"
"A_23_P424582","EGFL8",0.394663292989216,9.82699763847231,7.40629800618626,0.00897177029503653,"Not Significant"
"A_23_P114185","TSPAN7",-0.43780165570722,11.6895764909909,-7.40562851988529,0.00897177029503653,"Not Significant"
"A_23_P213620","PPP2R2B",-0.383813980978241,11.452944937728,-7.40471775377737,0.00897394194842147,"Not Significant"
"A_24_P313180","C14orf1",0.447419946815824,12.4713867213208,7.40203346256793,0.00898069448661245,"Not Significant"
"A_33_P3245066","SLC35E2B",0.347880462946233,7.13860460964961,7.40166903856427,0.00898069448661245,"Not Significant"
"A_23_P25945","ADCK1",-0.409792518795707,4.98078313237078,-7.40100070342133,0.00898069448661245,"Not Significant"
"A_24_P56281","CAPRIN2",0.365095773563779,10.7913590997973,7.40098545489737,0.00898069448661245,"Not Significant"
"A_23_P115762","ECD",0.358349384098652,13.2408420895609,7.3976965262697,0.00899484250869652,"Not Significant"
"A_23_P106737","LUC7L",0.538179377773846,4.84581887596761,7.39377458826405,0.00900740590669573,"Not Significant"
"A_23_P361405","HYAL3",-0.454724061094118,7.15605240001065,-7.3928733638118,0.00900955088920711,"Not Significant"
"A_24_P69691","ZNF25",-0.380284244163196,12.0410698193965,-7.39167258199434,0.00901321021909026,"Not Significant"
"A_23_P59397","RSPH3",-0.353589342355155,8.22507228908016,-7.39007053592605,0.00901649668534099,"Not Significant"
"A_33_P3862375","USP45",0.406336734169188,7.70373717197997,7.38919385136235,0.00901783877778148,"Not Significant"
"A_23_P255714","IFT74",-0.370047067468239,6.4095152203764,-7.38885416046907,0.00901783877778148,"Not Significant"
"A_23_P48530","INSM2",-0.362170091910203,7.50719557003174,-7.38672106522115,0.00902224798242674,"Not Significant"
"A_33_P3247255","TMCO3",-0.42831104065827,8.00448934732588,-7.38655719719437,0.00902224798242674,"Not Significant"
"A_24_P93754","KDM4C",-0.348907453685927,11.7488623135856,-7.38532186130933,0.00902369582647045,"Not Significant"
"A_24_P1919","NF1",0.347135215080204,9.75632883017358,7.38404456124086,0.00902776014089478,"Not Significant"
"A_23_P157299","AEBP1",0.461922890989802,8.87989169423238,7.38178313302851,0.00903441313133854,"Not Significant"
"A_33_P3302681","TLE4",-0.922625859256254,4.25653554072008,-7.37917370431958,0.00904524544309572,"Not Significant"
"A_33_P3315423","TRIM62",0.362294948288778,14.1047694750765,7.37658493734426,0.00905358513915846,"Not Significant"
"A_23_P18123","NLGN1",-0.356500048050655,7.58431085355599,-7.37311035225097,0.00906404159322013,"Not Significant"
"A_23_P122439","BTN2A2",0.360469781836082,5.0944523821455,7.37158197880611,0.00906738639973195,"Not Significant"
"A_23_P112397","FBXW5",0.364666201575758,7.26070821566984,7.36877102215186,0.00907728329953845,"Not Significant"
"A_33_P3241657","CAMKMT",0.553202996682622,8.44652415928568,7.36844386880757,0.00907728329953845,"Not Significant"
"A_23_P115726","SLC16A9",0.399495573541335,7.06801546326832,7.36815075276745,0.00907728329953845,"Not Significant"
"A_23_P204850","RB1",-0.482912742436636,8.94478224451697,-7.36628547910878,0.00908002889750899,"Not Significant"
"A_33_P3252359","BDH1",-0.388030007106568,11.3289842213365,-7.36615071874612,0.00908002889750899,"Not Significant"
"A_32_P206293","ZNF322",0.446468873434219,4.70477352586948,7.36556985463053,0.00908002889750899,"Not Significant"
"A_33_P3380417","SLC25A30",-0.343944687253085,4.98397943607235,-7.3648908661509,0.00908002889750899,"Not Significant"
"A_33_P3233649","NADKD1",0.530326142028622,5.25648260882007,7.3640988895528,0.00908112992578076,"Not Significant"
"A_33_P3344673","PPP1R37",-0.379876953279583,8.36135663357647,-7.36321782965556,0.00908241420257013,"Not Significant"
"A_24_P148235","RPS27",-0.388025793621715,17.4844969577108,-7.36290647578013,0.00908241420257013,"Not Significant"
"A_23_P155969","PLK4",-0.629246765749116,9.49226598669074,-7.35965537595524,0.0090963906060899,"Not Significant"
"A_33_P3351197","MGC21881",-0.424937712165306,8.56702649827126,-7.35923207223058,0.0090963906060899,"Not Significant"
"A_33_P3388006","SPICE1",0.420209938054857,9.19216731636395,7.35569855826634,0.0091120837950254,"Not Significant"
"A_33_P3258330","GDPD5",-0.47139647069968,12.041551848704,-7.35216389913568,0.00912745441335444,"Not Significant"
"A_33_P3215317","PRKACB",0.560585769288224,10.7900019258307,7.35159105200708,0.00912745441335444,"Not Significant"
"A_23_P139704","DUSP6",0.424890839074964,11.1554623036572,7.35129661467509,0.00912745441335444,"Not Significant"
"A_33_P3398548","BLZF1",-0.350279779395573,9.71870469253967,-7.34997699692773,0.00912794281304633,"Not Significant"
"A_23_P385246","KCTD6",0.379122824500845,6.68081932598462,7.34952844528236,0.00912794281304633,"Not Significant"
"A_24_P97836","RAD17",-0.418989284172026,11.8157514029481,-7.34906047309791,0.00912794281304633,"Not Significant"
"A_23_P108404","AGAP1",-0.348181193827449,10.1783869378153,-7.34877576217939,0.00912794281304633,"Not Significant"
"A_23_P204016","CACNB3",-0.404170634885141,11.4067441017431,-7.34840250936108,0.00912794281304633,"Not Significant"
"A_23_P335039","ZNF721",-0.35642486633248,10.8834173988244,-7.34839096307083,0.00912794281304633,"Not Significant"
"A_33_P3390793","TRIM36",0.402699467757497,9.29437277945335,7.34657682911627,0.00913486720652208,"Not Significant"
"A_33_P3261246","RPL37",-0.639223178746025,5.52028478109926,-7.34500607617311,0.00913826790844878,"Not Significant"
"A_33_P3288904","ARHGEF7",1.13369258884485,5.04063008723583,7.34331102760776,0.00914181402823377,"Upregulated"
"A_23_P163955","PEMT",-0.343623077272049,10.1781223244276,-7.34165927615566,0.00914181402823377,"Not Significant"
"A_33_P3372281","MRS2",0.42606235497694,11.0824974003758,7.34139622821677,0.00914181402823377,"Not Significant"
"A_33_P3357445","TDG",0.345834568367012,10.3634776388557,7.34119348010637,0.00914181402823377,"Not Significant"
"A_33_P3407925","VMP1",-0.384035761386187,11.808794875421,-7.34102432979954,0.00914181402823377,"Not Significant"
"A_32_P99055","WNK3",0.407860862786572,13.8834286843419,7.33515153357412,0.00916491093332007,"Not Significant"
"A_33_P3379091","SYNGR1",-0.587305202625997,10.5853427866268,-7.33371300637113,0.00916976729708891,"Not Significant"
"A_23_P142714","SLC25A12",0.350288520054756,11.4880028530171,7.33328156679964,0.00916976729708891,"Not Significant"
"A_33_P3243997","PSME4",0.375603544746804,5.9186908547432,7.3303374475281,0.00918019456366328,"Not Significant"
"A_23_P257593","LOH12CR1",-0.689025254355895,7.76428498622384,-7.32926354063337,0.00918165107647943,"Not Significant"
"A_32_P196263","ADAMTS9",-0.702311828387738,5.62441274434094,-7.32900521606268,0.00918165107647943,"Not Significant"
"A_32_P528311","RTN4RL2",-0.437914144837649,9.76900084672009,-7.32866238379348,0.00918165107647943,"Not Significant"
"A_33_P3287379","COG8",0.402178061263966,7.83785583710764,7.32618588535611,0.00919190898088257,"Not Significant"
"A_23_P29495","CTNNB1",0.487501093584986,5.59615879606851,7.32402754145353,0.00919847777528701,"Not Significant"
"A_24_P184445","MMP19",0.450756133477247,6.52280076255164,7.32289848228698,0.00919952599191838,"Not Significant"
"A_24_P870799","GRIK3",-0.415978794638176,5.14821228525366,-7.3178450007787,0.00922100527968799,"Not Significant"
