"ensemble_id","gene_name","log2FoldChange","pvalue","padj"
"ENSG00000157216.15","SSBP3",0.00145023692871104,0.993109920231141,0.998065038005404
"ENSG00000157219.5","HTR5A",1.44634471640129,0.189621829412904,NA
"ENSG00000157224.16","CLDN12",-0.0692797227065861,0.595513615733085,0.819638802008168
"ENSG00000157227.13","MMP14",0.933909512133526,0.000204092132104137,0.0177295194970216
"ENSG00000157240.4","FZD1",0.939624530764715,0.00232982865534823,0.0661162922119956
"ENSG00000157259.8","GATAD1",0.104826711095492,0.309725208828643,0.62400399585087
"ENSG00000157303.11","SUSD3",0.0505763891593375,0.867068093389542,0.950921201912858
"ENSG00000157306.14","ZFHX2-AS1",-0.279042930621216,0.201556912325327,0.519733191287245
"ENSG00000157315.5","TMED6",-0.552577999173199,0.0421240491225825,0.257361295623341
"ENSG00000157322.17","CLEC18A",-0.328022210420962,0.235956940983702,0.555452591565236
"ENSG00000157326.19","DHRS4",-0.212451696505556,0.265041517960726,0.583963337413661
"ENSG00000157330.10","C1orf158",-0.701394505313915,0.286876856370297,0.602472883764808
"ENSG00000157335.21","CLEC18C",-0.752333218886799,0.228677534116353,NA
"ENSG00000157343.9","ARMC12",-0.351333247865708,0.152483355563126,0.461515830096101
"ENSG00000157349.17","DDX19B",-0.153654096385413,0.258106948837516,0.577116021401237
"ENSG00000157350.13","ST3GAL2",0.0864745133572337,0.421979791477452,0.712364591360883
"ENSG00000157353.17","FCSK",-0.175378049061667,0.147298072270357,0.454430622400159
"ENSG00000157368.11","IL34",0.470190431234406,0.142463383518024,0.447708207875665
"ENSG00000157379.14","DHRS1",-0.509084370729398,0.0236568911004765,0.196438425591602
"ENSG00000157388.19","CACNA1D",0.549025728154952,0.0374219132939318,0.24279380848417
"ENSG00000157399.16","ARSL",-0.256120029470453,0.346399495777133,0.65377596818188
"ENSG00000157404.16","KIT",-0.338902854504088,0.262749297708994,0.582054985225026
"ENSG00000157423.18","HYDIN",-0.412318807303443,0.388766766376279,0.689927275114253
"ENSG00000157426.14","AASDH",0.0889599995016164,0.423362224198529,0.713029713570627
"ENSG00000157429.16","ZNF19",0.0987568224900238,0.423564038812361,0.71323508930444
"ENSG00000157445.15","CACNA2D3",-0.857279407840155,0.0267677310252846,0.207141289632023
"ENSG00000157450.16","RNF111",0.351937677977637,0.000949663775368502,0.0424009047972447
"ENSG00000157456.8","CCNB2",0.264247571159769,0.291832947236796,0.608066642570314
"ENSG00000157470.12","FAM81A",0.58209941533953,0.0692298043403744,0.321303217953543
"ENSG00000157483.9","MYO1E",0.00835815193394415,0.969355983809024,0.99024090338087
"ENSG00000157500.12","APPL1",0.212934360684483,0.0696567393111999,0.322008542134438
"ENSG00000157502.13","PWWP3B",-0.0731297259176152,0.902937991263092,0.964346504900137
"ENSG00000157510.14","AFAP1L1",0.119062544457455,0.452290366523902,0.733794006105185
"ENSG00000157514.16","TSC22D3",-0.253790044034465,0.374202875229836,0.679240400853044
"ENSG00000157538.14","VPS26C",0.0769715528525093,0.455315907285556,0.735778896888033
"ENSG00000157540.22","DYRK1A",0.289494547888119,0.00367209606375399,0.0813349490261239
"ENSG00000157542.11","KCNJ6",0.347105663523403,0.496609071694087,0.762868307908304
"ENSG00000157551.19","KCNJ15",0.404786719694647,0.165986224859354,0.477453931923696
"ENSG00000157554.19","ERG",0.142291100545856,0.460855895945661,0.739689182706195
"ENSG00000157557.13","ETS2",0.144430005253417,0.440219232458854,0.723914152938273
"ENSG00000157570.12","TSPAN18",-0.128943493662812,0.57061645219962,0.80521869189599
"ENSG00000157578.13","LCA5L",0.218839359050619,0.245567525700691,0.564824284879866
"ENSG00000157593.19","SLC35B2",0.184480565509177,0.127404565691836,0.425819653623136
"ENSG00000157600.12","TMEM164",0.0414615288183269,0.82904653848012,0.936075517126525
"ENSG00000157601.14","MX1",0.11661588308876,0.666718862959438,0.856222486942074
"ENSG00000157613.11","CREB3L1",-0.703831168945925,0.0608631413402737,0.300475941991638
"ENSG00000157617.17","C2CD2",-0.0610630543533193,0.7387765071791,0.89233436362419
"ENSG00000157625.15","TAB3",0.411353345486863,0.00503626907554704,0.0946783243963717
"ENSG00000157637.13","SLC38A10",-0.297263096006874,0.0309612123997661,0.221978774004502
"ENSG00000157653.12","C9orf43",-0.208929547736636,0.283212468422288,0.599566909914776
"ENSG00000157654.19","PALM2AKAP2",0.204061637002457,0.183849261613543,0.499760311452582
"ENSG00000157657.14","ZNF618",0.627343938225024,0.00109027828820902,0.0451429135437888
"ENSG00000157680.15","DGKI",0.0809566378991816,0.724622025961545,0.885660163038773
"ENSG00000157693.15","TMEM268",0.131499832009555,0.394127632532154,0.692721693456718
"ENSG00000157703.16","SVOPL",0.889432954269529,0.100016006836592,0.379347133958015
"ENSG00000157734.14","SNX22",-0.0152339157686469,0.964980571746541,0.988443293440004
"ENSG00000157741.15","UBN2",0.325762711851637,0.00295220248379248,0.073364148736843
"ENSG00000157764.14","BRAF",0.326412299896334,0.00114592223519194,0.0461355996765674
"ENSG00000157765.13","SLC34A2",2.5600178589333,5.62536218170707e-05,0.00812456181428044
"ENSG00000157766.19","ACAN",-0.579718343030468,0.170787604920971,0.483975488484645
"ENSG00000157778.9","PSMG3",-0.309252931640379,0.0605861252489755,0.299858663123621
"ENSG00000157782.9","CABP1",-0.470578192959011,0.138057689456821,0.441727662205422
"ENSG00000157796.18","WDR19",0.111647263594896,0.389824102654102,0.690092342541324
"ENSG00000157800.18","SLC37A3",0.473042068520262,0.00112911665697668,0.0458485126180282
"ENSG00000157823.17","AP3S2",0.035930013628639,0.791773104395733,0.919157353889732
"ENSG00000157827.20","FMNL2",0.147730463389794,0.596180685753136,0.819989337466305
"ENSG00000157833.13","GAREM2",-0.0611083015113039,0.854585962244729,0.946211301119703
"ENSG00000157837.16","SPPL3",0.28426536173281,0.00400024075830805,0.0844463748418553
"ENSG00000157851.17","DPYSL5",0.707733803376801,0.328799342259679,0.639712199493849
"ENSG00000157856.12","DRC1",-1.32043733617851,0.000160199414292606,0.0153270789624451
"ENSG00000157869.16","RAB28",0.143530595266709,0.180375999664289,0.495371669781422
"ENSG00000157870.17","PRXL2B",0.179831824678171,0.345120996246445,0.652754669321454
"ENSG00000157873.17","TNFRSF14",-0.138265368296281,0.409504956704734,0.70330992980915
"ENSG00000157881.16","PANK4",-0.152613023314328,0.146120254426318,0.452638239572922
"ENSG00000157884.11","CIB4",1.14369302647862,0.257013374649783,NA
"ENSG00000157890.17","MEGF11",-0.867524863861479,0.00449368233088644,0.0905122225279075
"ENSG00000157895.11","C12orf43",0.0674692131756622,0.453538290309411,0.734617404867211
"ENSG00000157911.11","PEX10",-0.237619791543945,0.100927016044904,0.381129663494071
"ENSG00000157916.20","RER1",-0.356514498011697,0.00117550198495039,0.046313016103388
"ENSG00000157927.17","RADIL",0.263574339714469,0.371928930255906,0.677721789792336
"ENSG00000157933.10","SKI",0.116151723878584,0.384169373429701,0.686879352920527
"ENSG00000157954.15","WIPI2",-0.20723390760514,0.057945505169857,0.294252150825506
"ENSG00000157965.12","SSX8P",-1.20597890195574,0.104116440262896,0.386526513054701
"ENSG00000157978.12","LDLRAP1",-0.168680501558591,0.25304826757333,0.572398044416275
"ENSG00000157985.19","AGAP1",0.243512167269986,0.117940340892801,0.411072572492486
"ENSG00000157992.12","KRTCAP3",0.962733158987621,0.0268079753314503,0.207141289632023
"ENSG00000157999.6","ANKRD61",0.268487623413039,0.153472350696199,0.463044352156827
"ENSG00000158006.14","PAFAH2",-0.0369786014148755,0.783033782903125,0.914988635451601
"ENSG00000158008.10","EXTL1",0.202533845639026,0.543048189007507,0.790207383776323
"ENSG00000158014.15","SLC30A2",-0.437553614742428,0.411761745884661,0.705044036537137
"ENSG00000158019.21","BABAM2",-0.11456701469538,0.324545149525263,0.635683336336739
"ENSG00000158022.7","TRIM63",2.5256318350454,7.51356727574887e-05,0.00981858310975788
"ENSG00000158023.10","CFAP251",0.57285363580416,0.0336002078819036,0.230798966397004
"ENSG00000158042.9","MRPL17",-0.104801609022059,0.407864770625542,0.702293954254252
"ENSG00000158050.5","DUSP2",-0.874010467659896,0.00240455265902026,0.0673098862930968
"ENSG00000158055.16","GRHL3",-0.0446208121582723,0.899983493879461,0.963538398910434
"ENSG00000158062.20","UBXN11",-0.227491654491127,0.138109363912611,0.441727662205422
"ENSG00000158077.5","NLRP14",-0.649843153092279,0.0831898374479356,0.348868590387092
"ENSG00000158079.16","PTPDC1",0.122968963520142,0.409042621389534,0.703056034410775
"ENSG00000158089.15","GALNT14",0.0809463973931611,0.790727712032192,0.918834244713733
"ENSG00000158092.7","NCK1",0.187192139700083,0.117078067472556,0.409360223729533
"ENSG00000158104.11","HPD",0.0451873830076846,0.928529220526174,0.973785205475872
"ENSG00000158106.14","RHPN1",0.311950222727132,0.251260193134876,0.570956765958962
"ENSG00000158109.15","TPRG1L",-0.345497882689574,0.0178326008092091,0.171779051807948
"ENSG00000158113.13","LRRC43",0.160121572751783,0.638279587745926,0.842610862911407
"ENSG00000158122.12","PRXL2C",0.00236079926357937,0.985823873704329,0.995933082972118
"ENSG00000158125.10","XDH",-0.444361608318042,0.2017156731363,0.519892357864955
"ENSG00000158156.9","XKR8",-0.117330230470607,0.392231210244212,0.691660763303393
"ENSG00000158158.12","CNNM4",0.459248327143345,0.00044941403756491,0.028195205274769
"ENSG00000158161.16","EYA3",0.0628701352249249,0.518123300839128,0.776460343822969
"ENSG00000158163.15","DZIP1L",1.32868449417848,2.06487108803991e-05,0.00485226592785097
"ENSG00000158164.7","TMSB15A",0.189039638813058,0.50767090971714,0.769253384863841
"ENSG00000158169.13","FANCC",0.206602849891596,0.246502947831326,0.565801828738845
"ENSG00000158186.13","MRAS",-0.223522394336094,0.378414581644545,0.682661438852866
"ENSG00000158195.11","WASF2",0.0573651205783244,0.618666838836089,0.832837484702511
"ENSG00000158201.10","ABHD3",0.184437127988123,0.290566915488637,0.606797404039999
"ENSG00000158220.14","ESYT3",0.131231444377745,0.72546345787747,0.88584296502709
"ENSG00000158234.12","FAIM",0.548727601495901,0.00248264427129716,0.0681625138583412
"ENSG00000158246.8","TENT5B",-0.390188711991342,0.209692673807114,0.529150060156253
"ENSG00000158258.16","CLSTN2",1.64247572727694,8.27697450004198e-05,0.0104512088584501
"ENSG00000158270.12","COLEC12",-0.369178933184913,0.330885738288307,0.640916280215942
"ENSG00000158286.13","RNF207",0.228590559032684,0.22233193654405,0.54249478532458
"ENSG00000158290.18","CUL4B",-0.0453503902875952,0.693780064028302,0.869952917770745
"ENSG00000158292.7","GPR153",0.36989748859598,0.182930547615453,0.498879709581683
"ENSG00000158296.14","SLC13A3",0.316160070328912,0.533819765610889,0.784869372503424
"ENSG00000158301.18","GPRASP2",0.0434785984876271,0.830703438151662,0.936564723902398
"ENSG00000158315.11","RHBDL2",0.345537908636886,0.192617022593693,0.51054249266896
"ENSG00000158321.18","AUTS2",0.240876422764178,0.396780815243361,0.694684089899641
"ENSG00000158352.16","SHROOM4",0.25105742151953,0.245125362965101,0.564631414314024
"ENSG00000158373.8","H2BC5",-0.0891101592558643,0.720538299013767,0.882717009275855
"ENSG00000158402.20","CDC25C",0.103414669662995,0.694096122847932,0.870028722972731
"ENSG00000158406.5","H4C8",0.30516657101635,0.334945071984594,0.644184330059249
"ENSG00000158411.11","MITD1",0.066413698254191,0.495993532854076,0.762578670318402
"ENSG00000158417.11","EIF5B",-0.0621054724983633,0.576481331945398,0.808002846308024
"ENSG00000158423.17","RIBC1",-0.129896084692465,0.497448015224413,0.762975774639116
"ENSG00000158427.15","TMSB15B",0.517601813112473,0.240633267759624,NA
"ENSG00000158428.4","CATIP",0.0890520348691154,0.770678243902335,0.909452069305042
"ENSG00000158435.8","CNOT11",0.254405049874284,0.0450785322220334,0.265032692931368
"ENSG00000158445.10","KCNB1",-1.19320321435983,0.00487192313033686,0.0929811909349342
"ENSG00000158457.6","TSPAN33",-0.232168838503066,0.190330675077022,0.507845463609398
"ENSG00000158458.21","NRG2",-0.176400591040188,0.627364266911546,0.836559028508759
"ENSG00000158467.16","AHCYL2",0.100523368179039,0.448282326005784,0.730710367671528
"ENSG00000158470.5","B4GALT5",0.454941315983549,0.0052003881493094,0.0965957406054449
"ENSG00000158473.8","CD1D",-0.664558170272951,0.0209298977816559,0.185597825777153
"ENSG00000158477.7","CD1A",0.768185870366629,0.0500907916308898,0.275953223085582
"ENSG00000158480.11","SPATA2",0.124944164209368,0.211990593003543,0.531245082949126
"ENSG00000158481.13","CD1C",-0.0688285796328002,0.825683738057424,0.934163690787893
"ENSG00000158482.10","SNX29P1",0.618927945539267,0.273783511703688,NA
"ENSG00000158483.17","FAM86C1P",-0.00738345843033411,0.955845699194194,0.984750669443294
"ENSG00000158485.11","CD1B",-0.412097115737185,0.301419654372358,0.616168223255942
"ENSG00000158486.13","DNAH3",0.90855414814696,0.0209658904536473,0.185690032166201
"ENSG00000158488.16","CD1E",-0.0938064585124657,0.801419012744785,0.923950828529637
"ENSG00000158497.5","HMHB1",-0.554946708576987,0.243727897841511,NA
"ENSG00000158516.12","CPA2",-0.574579180838429,0.397714241271771,0.69540936031783
"ENSG00000158517.15","NCF1",-0.183892011170975,0.502016487756955,0.766035525775863
"ENSG00000158525.16","CPA5",-0.634323007742293,0.118388085560476,0.411773915600653
"ENSG00000158526.8","TSR2",0.00500450617183991,0.957370061272257,0.985107358449933
"ENSG00000158528.12","PPP1R9A",0.433825001289952,0.213972675512485,0.533588324135403
"ENSG00000158545.16","ZC3H18",0.0480975260115539,0.566955663388287,0.804075137196718
"ENSG00000158552.13","ZFAND2B",-0.280936868795642,0.0472327872945642,0.270382550993082
"ENSG00000158553.4","POM121L2",0.826807127016021,0.316119140125345,NA
"ENSG00000158555.15","GDPD5",0.1162394714735,0.467944843279605,0.743751143240768
"ENSG00000158560.14","DYNC1I1",-0.943883760278151,0.042329117364785,0.257666503495149
"ENSG00000158571.11","PFKFB1",0.249248380285747,0.516270051730181,0.775697134431144
"ENSG00000158578.21","ALAS2",0.990433449683958,0.00468305974904412,0.091977648334261
"ENSG00000158604.15","TMED4",-0.0114888167344943,0.901472517831843,0.963963675915853
"ENSG00000158615.9","PPP1R15B",0.0335309390236869,0.777693943218522,0.912435711552101
"ENSG00000158623.14","COPG2",0.259799791263938,0.0758331195414082,0.334046936518724
"ENSG00000158636.16","EMSY",0.238964861994345,0.0269000230386263,0.207553201953272
"ENSG00000158639.13","PAGE5",0.13181710614646,0.829831202339175,0.936251182591987
"ENSG00000158669.11","GPAT4",-0.101654146541698,0.541188887777874,0.789305243953763
"ENSG00000158683.9","PKD1L1",0.347670933618224,0.0917977587201612,0.365839059558822
"ENSG00000158691.14","ZSCAN12",0.236410403003426,0.0666180007715179,0.31530558704385
"ENSG00000158710.15","TAGLN2",0.103650378094655,0.532794003553444,0.784472672538023
"ENSG00000158711.14","ELK4",0.215204459871508,0.168312906776994,0.48064539597579
"ENSG00000158714.11","SLAMF8",-0.153424025813653,0.606240711769096,0.825065150761141
"ENSG00000158715.6","SLC45A3",0.055152478003321,0.812398580085117,0.928448191805722
"ENSG00000158716.9","DUSP23",-0.722596256148029,9.10373604716824e-05,0.0111360723729493
"ENSG00000158717.11","RNF166",-0.0978090426143743,0.339757991037324,0.648320879115241
"ENSG00000158731.2","OR10J6P",-0.342457291441958,0.403312024061891,0.699154906031515
"ENSG00000158747.15","NBL1",-0.0635873710333023,0.816421857434964,0.929816046944694
"ENSG00000158748.4","HTR6",-0.23656067053572,0.616167206911812,NA
"ENSG00000158764.7","ITLN2",-0.0552679332121398,0.903580655003006,0.964613938267136
"ENSG00000158769.18","F11R",-0.164347815088755,0.379650363679391,0.683452294375861
"ENSG00000158773.14","USF1",-0.398260728262051,0.000423485593891177,0.0274393922854277
"ENSG00000158786.5","PLA2G2F",1.19597908679277,0.0254590919110557,NA
"ENSG00000158792.16","SPATA2L",-0.221183175462574,0.138202449216253,0.441802555137732
"ENSG00000158793.14","NIT1",-0.471879088969962,0.000488995758907932,0.0299080077291886
"ENSG00000158796.17","DEDD",-0.207708002523481,0.0230513941277959,0.194329708971255
"ENSG00000158805.12","ZNF276",0.129970018430062,0.299910033065596,0.614712308783034
"ENSG00000158806.14","NPM2",-0.712819112645589,0.0691790196945177,0.321184880172692
"ENSG00000158813.18","EDA",0.0823789636118013,0.834430359361621,0.938025782506058
"ENSG00000158815.11","FGF17",-0.640585566169493,0.114112385366561,0.40390045789354
"ENSG00000158816.15","VWA5B1",-1.57859882167091,0.00605476840956092,NA
"ENSG00000158825.6","CDA",-0.130824454819056,0.708458723482037,0.877562928695313
"ENSG00000158828.8","PINK1",-0.117947576367128,0.551092823270181,0.795646760581238
"ENSG00000158850.15","B4GALT3",-0.215222762573873,0.0563216324845137,0.291276947253374
"ENSG00000158856.18","DMTN",0.640524138787529,0.00909945370372237,0.125911427274446
"ENSG00000158859.10","ADAMTS4",0.0748806398952558,0.693075490998827,0.869598582191354
"ENSG00000158863.22","FAM160B2",0.205900675529388,0.127855769692772,0.426647759628759
"ENSG00000158864.13","NDUFS2",-0.394578162622536,0.000613273672356269,0.0333922528633173
"ENSG00000158865.12","SLC5A11",-0.765720836994974,0.0732976708620045,0.329237307968182
"ENSG00000158869.11","FCER1G",0.160234145287941,0.535879537959308,0.786119444290126
"ENSG00000158874.11","APOA2",-0.792935197766858,0.0285328503252254,0.213749028904492
"ENSG00000158882.15","TOMM40L",-0.371212105859902,0.0100709707071172,0.131823008098709
"ENSG00000158887.19","MPZ",-0.918964278015541,0.0199075618952081,0.180109312938443
"ENSG00000158941.16","CCAR2",0.0321150281292117,0.789331845914331,0.918312274504134
"ENSG00000158955.11","WNT9B",-0.582383724388426,0.0973255822852169,0.374014492015303
"ENSG00000158966.16","CACHD1",0.440658741773625,0.122478281715825,0.418183875718229
"ENSG00000158985.14","CDC42SE2",0.0434492130524765,0.720336823371052,0.882677850209821
"ENSG00000158987.22","RAPGEF6",-0.0829481324681439,0.487258918074147,0.756649441723754
"ENSG00000159023.22","EPB41",-0.0552822139118381,0.757414286651985,0.902436013392636
"ENSG00000159055.4","MIS18A",0.157666646529574,0.275931839719405,0.593067888327355
"ENSG00000159063.13","ALG8",-0.171681896458285,0.118224004434202,0.411579318360992
"ENSG00000159069.14","FBXW5",-0.0648039205725491,0.592767288261461,0.817905891590846
"ENSG00000159079.19","CFAP298",-0.0188915053961904,0.904999119121123,0.965128240530882
"ENSG00000159082.18","SYNJ1",0.353832477406788,0.00852722319079789,0.122022481878399
"ENSG00000159086.15","PAXBP1",0.281708908559755,0.0196819448315477,0.179035524649349
"ENSG00000159110.20","IFNAR2",-0.0551555526093389,0.760174580548973,0.903960065274873
"ENSG00000159111.13","MRPL10",-0.241013805186911,0.0311656638411536,0.222392650927614
"ENSG00000159128.15","IFNGR2",0.349655231009628,0.016453106824169,0.165451305823072
"ENSG00000159131.17","GART",0.0333789584694938,0.748757091371374,0.897349515534727
"ENSG00000159140.21","SON",0.253841015635138,0.0156610961333311,0.161703101128424
"ENSG00000159147.18","DONSON",-0.0316628854463543,0.826471616729183,0.93451456163454
"ENSG00000159164.10","SV2A",0.288723128902088,0.401269836150473,0.697739151584292
"ENSG00000159166.15","LAD1",0.482775029835585,0.169051120927449,0.481357370516621
"ENSG00000159167.12","STC1",0.0119135983567211,0.962934455529679,0.987408655662567
"ENSG00000159173.19","TNNI1",0.0377832902102824,0.909959542688525,0.96672309345583
"ENSG00000159176.14","CSRP1",-0.0166923751501179,0.930856045563165,0.97444190332213
"ENSG00000159184.8","HOXB13",0.419920685810672,0.577045048985678,0.808343173652144
"ENSG00000159186.4","ATP5POP1",-0.326489223421504,0.650357919912756,NA
"ENSG00000159189.12","C1QC",-0.0862591684216596,0.744995270820896,0.895423136067555
"ENSG00000159197.4","KCNE2",0.0104497825728661,0.98536971709198,NA
"ENSG00000159199.14","ATP5MC1",-0.528317208206377,0.00605616391083106,0.104065795386307
"ENSG00000159200.18","RCAN1",-0.327841839382997,0.162553946748604,0.47351276136688
"ENSG00000159202.18","UBE2Z",0.0742801118513164,0.507714699980499,0.769253384863841
"ENSG00000159208.16","CIART",-0.216628440272537,0.438041443031053,0.722446113240096
"ENSG00000159210.10","SNF8",-0.294769416827072,0.0405487355027658,0.25259038729265
"ENSG00000159212.13","CLIC6",0.0595155085998636,0.909136643208861,0.96653946880396
"ENSG00000159214.13","CCDC24",0.148465063013618,0.4664021451163,0.743046981621515
"ENSG00000159216.19","RUNX1",0.447024978358607,0.0219474230512387,0.189131393701206
"ENSG00000159217.10","IGF2BP1",-0.386595340924546,0.483025071017797,0.754021247450367
"ENSG00000159224.4","GIP",-1.25761308242595,0.0610830319633213,0.300966220942692
"ENSG00000159228.13","CBR1",-0.792806414949185,0.00138024389196372,0.0509385307061372
"ENSG00000159231.6","CBR3",-0.276132407602642,0.379181091889033,0.683020593774562
"ENSG00000159239.13","AC005041.1",0.346278324179258,0.363506420832979,NA
"ENSG00000159247.13","TUBBP5",0.65671329311742,0.256278169750146,0.575240101748637
"ENSG00000159251.8","ACTC1",-0.0292142139267942,0.958785521536691,0.98568338232422
"ENSG00000159256.13","MORC3",0.236167913824552,0.100181823974022,0.379502671955354
"ENSG00000159259.8","CHAF1B",0.160358455448925,0.523665290685892,0.77954861123861
"ENSG00000159261.12","CLDN14",-0.252044128069206,0.412566453518351,0.705615517925311
"ENSG00000159263.16","SIM2",0.192198459661516,0.785429609128171,0.916288708452509
"ENSG00000159267.15","HLCS",0.123956897836988,0.275537041578562,0.592990184094546
"ENSG00000159289.6","GOLGA6A",-0.377342040601651,0.582218281744138,0.811458589544962
"ENSG00000159307.19","SCUBE1",-0.314338395484578,0.532002030710915,0.784065214283359
"ENSG00000159314.11","ARHGAP27",0.17500201208825,0.333781386584367,0.643458825492773
"ENSG00000159322.17","ADPGK",0.135677922227178,0.229149312216808,0.54897192158299
"ENSG00000159335.18","PTMS",-0.134650047981087,0.41253943968913,0.705615517925311
"ENSG00000159337.7","PLA2G4D",0.184306229011847,0.726453552137719,0.886082731843277
"ENSG00000159339.13","PADI4",0.304804663305547,0.443902733773693,0.726822964424786
"ENSG00000159346.13","ADIPOR1",-0.242823575309588,0.0217089319233088,0.188207306567482
"ENSG00000159348.13","CYB5R1",-0.447323152769269,0.00245623180125978,0.0679726742875513
"ENSG00000159352.16","PSMD4",-0.603049819244163,0.000100547723333928,0.0117623273379589
"ENSG00000159363.19","ATP13A2",-0.106701008691324,0.541926858134123,0.789648006666034
"ENSG00000159374.17","M1AP",0.250986230439882,0.435391008752361,0.720959929130116
"ENSG00000159377.11","PSMB4",-0.531125327046816,3.83596932046379e-05,0.00658729372601952
"ENSG00000159387.8","IRX6",1.15205271935829,0.0463003590757443,0.267788905224788
"ENSG00000159388.6","BTG2",0.209446830806269,0.342468453858405,0.650942573847842
"ENSG00000159398.16","CES5A",-0.221391479777827,0.585585013908028,0.81368480050882
"ENSG00000159399.10","HK2",0.000283976814262155,0.999466234189159,0.99983925581915
"ENSG00000159403.18","C1R",-0.23213209065142,0.321829228582288,0.633606467589543
"ENSG00000159409.15","CELF3",0.287572020920841,0.304867982150318,0.6200355582922
"ENSG00000159423.17","ALDH4A1",-0.24795542473526,0.252562394151413,0.571969526267164
"ENSG00000159433.12","STARD9",0.127689704061667,0.473541570263299,0.747883719458468
"ENSG00000159445.13","THEM4",-0.179811190463342,0.21041986774162,0.5301095609118
"ENSG00000159450.12","TCHH",0.342954994568162,0.25565211232889,0.574851037346099
"ENSG00000159459.12","UBR1",0.333037551338673,0.00228019018334249,0.0657616618218078
"ENSG00000159461.15","AMFR",0.0499281948136411,0.742900914839003,0.894492903394402
"ENSG00000159479.17","MED8",-0.231181628205354,0.0333135695461975,0.22995032583692
"ENSG00000159495.8","TGM7",-0.388173370691136,0.607487707936441,NA
"ENSG00000159496.14","RGL4",-0.345752412974602,0.198628512808194,0.516407145731631
"ENSG00000159527.3","PGLYRP3",0.195980752265774,0.826919701927047,NA
"ENSG00000159556.10","ISL2",-1.81671428299577,0.000114619415633043,0.0125328143893615
"ENSG00000159579.14","RSPRY1",0.128787797332876,0.257047959152486,0.575925510684178
"ENSG00000159588.15","CCDC17",-0.12130259245756,0.592391171995411,0.817850294093231
"ENSG00000159592.11","GPBP1L1",0.120959455261523,0.156951642521425,0.467303329179485
"ENSG00000159593.15","NAE1",-0.0118651474068966,0.899146845630858,0.963431987155489
"ENSG00000159596.7","TMEM69",0.145536609074774,0.180385629874866,0.495371669781422
"ENSG00000159618.16","ADGRG5",-0.00462747339837866,0.990186500442308,0.997336496842467
"ENSG00000159625.15","DRC7",0.0583792732144921,0.834190724212306,0.937970002557124
"ENSG00000159640.17","ACE",0.029098987235069,0.888994939709749,0.959219319350014
"ENSG00000159648.11","TEPP",-0.497878791336365,0.258870567442089,NA
"ENSG00000159650.9","UROC1",-0.0163509372987894,0.974786156734504,0.99223141396613
"ENSG00000159658.14","EFCAB14",0.204911910888389,0.0376438322431155,0.243761329939768
"ENSG00000159674.12","SPON2",-0.319184033598788,0.112976849220283,0.402679192890122
"ENSG00000159685.11","CHCHD6",-0.0452238907203366,0.71268225309209,0.879349377166915
"ENSG00000159692.16","CTBP1",-0.122008303255158,0.144459603132461,0.450274094402929
"ENSG00000159708.18","LRRC36",-0.015453009016179,0.970341567624105,0.990738429330354
"ENSG00000159712.10","ANKRD18CP",-0.540053252298049,0.241850900991132,0.561425387522697
"ENSG00000159713.11","TPPP3",0.462919147953582,0.0705774959154284,0.323234883870724
"ENSG00000159714.12","ZDHHC1",0.694441356643264,0.0118698928561268,0.142785163773139
"ENSG00000159720.12","ATP6V0D1",-0.0704968839281616,0.579139545850067,0.810030376883689
"ENSG00000159723.5","AGRP",-0.490819456421759,0.246633486981559,0.565850138808102
"ENSG00000159733.14","ZFYVE28",0.0091879060028284,0.962145758205546,0.986902121858114
"ENSG00000159753.14","CARMIL2",-0.528756740901164,0.0531315057378622,0.283543749952614
"ENSG00000159761.15","C16orf86",-0.249919350082318,0.248787368551824,0.56847530394182
"ENSG00000159763.4","PIP",-0.524842194308528,0.457580295383,0.737507883581926
"ENSG00000159784.18","FAM131B",0.111635639012231,0.622859284226972,0.834956833724798
"ENSG00000159788.19","RGS12",-0.0808609059993892,0.534161891952065,0.784994400323873
"ENSG00000159792.10","PSKH1",0.00954191596774722,0.946038702611651,0.980896807069842
"ENSG00000159840.16","ZYX",-0.0573442283630314,0.702840997237437,0.874262356865257
"ENSG00000159842.15","ABR",0.394801133942305,0.105551503514038,0.388499048059182
"ENSG00000159860.7","TCAF2P1",0.318597019263373,0.546459581633323,NA
"ENSG00000159871.15","LYPD5",0.113545585685306,0.683221776555551,0.864818270818953
"ENSG00000159873.10","CCDC117",0.0522123219306992,0.676085784034849,0.86106599165682
"ENSG00000159882.13","ZNF230",0.0384154001472026,0.770975781086627,0.909495670689626
"ENSG00000159884.12","CCDC107",-0.3965595112331,0.00836722101368036,0.121148834714852
"ENSG00000159885.14","ZNF222",-0.259722312427941,0.123099652235916,0.419097995027877
"ENSG00000159899.15","NPR2",-0.294354447137349,0.339272457577438,0.647948233124829
"ENSG00000159904.11","ZNF890P",0.0883757067596727,0.823197933150541,0.93245874973234
"ENSG00000159905.15","ZNF221",-0.00888081715456899,0.968205132032823,0.989518055929624
"ENSG00000159915.12","ZNF233",0.127844729677437,0.651820884297226,0.849089684855632
"ENSG00000159917.17","ZNF235",0.142621667167653,0.19084278977313,0.508473284029676
"ENSG00000159921.19","GNE",0.100733870697087,0.644352117916999,0.845415792022177
"ENSG00000159958.7","TNFRSF13C",-0.597583253920174,0.0445080380209054,0.26389950748856
"ENSG00000159961.2","OR3A3",0.733419679425187,0.203532531936001,NA
